paper_id,title,authors,year,venue,doi,pmid,arxiv_id,openalex_id,url_abstract,url_pdf,source_batch,tags_modality,tags_anatomy,tags_disease,tags_method,notes
openalex:W3212454505,Causal-BALD: Deep Bayesian Active Learning of Outcomes to Infer Treatment-Effects from Observational Data,,2021,Neural Information Processing Systems,,,,W3212454505,https://openalex.org/W3212454505,,T025_neurips_2021_keyword,medical_imaging,,,deep_learning|representation_learning,NeurIPS harvest keyword=pathology year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3211382623,PolarStream: Streaming Object Detection and Segmentation with Polar Pillars,,2021,Neural Information Processing Systems,,,,W3211382623,https://openalex.org/W3211382623,,T025_neurips_2021_keyword,medical_imaging,,,deep_learning|representation_learning|segmentation,NeurIPS harvest keyword=segmentation year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3212600855,COHESIV: Contrastive Object and Hand Embedding Segmentation In Video,,2021,Neural Information Processing Systems,,,,W3212600855,https://openalex.org/W3212600855,,T025_neurips_2021_keyword,medical_imaging,,,deep_learning|representation_learning|segmentation|self_supervised,NeurIPS harvest keyword=segmentation year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3214033620,Learning to Adapt via Latent Domains for Adaptive Semantic Segmentation,,2021,Neural Information Processing Systems,,,,W3214033620,https://openalex.org/W3214033620,,T025_neurips_2021_keyword,medical_imaging,,,deep_learning|representation_learning|segmentation,NeurIPS harvest keyword=segmentation year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3211671711,K-Net: Towards Unified Image Segmentation,,2021,Neural Information Processing Systems,,,,W3211671711,https://openalex.org/W3211671711,,T025_neurips_2021_keyword,medical_imaging,,,deep_learning|representation_learning|segmentation,NeurIPS harvest keyword=segmentation year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3214213327,Probabilistic Attention for Interactive Segmentation,,2021,Neural Information Processing Systems,,,,W3214213327,https://openalex.org/W3214213327,,T025_neurips_2021_keyword,medical_imaging,,,deep_learning|representation_learning|segmentation,NeurIPS harvest keyword=segmentation year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3213117562,Dynamic Neural Representational Decoders for High-Resolution Semantic Segmentation,,2021,Neural Information Processing Systems,,,,W3213117562,https://openalex.org/W3213117562,,T025_neurips_2021_keyword,medical_imaging,,,deep_learning|representation_learning|segmentation,NeurIPS harvest keyword=segmentation year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3212845479,On Model Calibration for Long-Tailed Object Detection and Instance Segmentation,,2021,Neural Information Processing Systems,,,,W3212845479,https://openalex.org/W3212845479,,T025_neurips_2021_keyword,medical_imaging,,,deep_learning|representation_learning|segmentation,NeurIPS harvest keyword=segmentation year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3212743778,Video Instance Segmentation using Inter-Frame Communication Transformers,,2021,Neural Information Processing Systems,,,,W3212743778,https://openalex.org/W3212743778,,T025_neurips_2021_keyword,medical_imaging,,,deep_learning|representation_learning|segmentation|transformers,NeurIPS harvest keyword=segmentation year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3212273992,ASSANet: An Anisotropic Separable Set Abstraction for Efficient Point Cloud Representation Learning,,2021,Neural Information Processing Systems,,,,W3212273992,https://openalex.org/W3212273992,,T025_neurips_2021_keyword,medical_imaging,,,deep_learning|representation_learning,NeurIPS harvest keyword=segmentation year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3214419470,Federated Split Task-Agnostic Vision Transformer for COVID-19 CXR Diagnosis,,2021,Neural Information Processing Systems,,,,W3214419470,https://openalex.org/W3214419470,,T025_neurips_2021_keyword,medical_imaging,,,deep_learning|federated_privacy|representation_learning|transformers,NeurIPS harvest keyword=diagnosis year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3100622512,3D Self-Supervised Methods for Medical Imaging,,2020,Neural Information Processing Systems,,,,W3100622512,https://openalex.org/W3100622512,,T025_neurips_2020_keyword,medical_imaging,,,deep_learning|representation_learning|self_supervised,NeurIPS harvest keyword=medical year=2020; T047_modality_normalized; T048_method_normalized
openalex:W3104096772,Domain Generalization for Medical Imaging Classification with Linear-Dependency Regularization,,2020,Neural Information Processing Systems,,,,W3104096772,https://openalex.org/W3104096772,,T025_neurips_2020_keyword,medical_imaging,,,deep_learning|representation_learning,NeurIPS harvest keyword=medical year=2020; T047_modality_normalized; T048_method_normalized
openalex:W3103690655,Multi-Task Temporal Shift Attention Networks for On-Device Contactless Vitals Measurement,,2020,Neural Information Processing Systems,,,,W3103690655,https://openalex.org/W3103690655,,T025_neurips_2020_keyword,medical_imaging,,,deep_learning|representation_learning|transformers,NeurIPS harvest keyword=medical year=2020; T047_modality_normalized; T048_method_normalized
openalex:W3102434761,Learning to Select Best Forecast Tasks for Clinical Outcome Prediction,,2020,Neural Information Processing Systems,,,,W3102434761,https://openalex.org/W3102434761,,T025_neurips_2020_keyword,medical_imaging,,,deep_learning|representation_learning,NeurIPS harvest keyword=clinical year=2020; T047_modality_normalized; T048_method_normalized
openalex:W3106025909,MRI Banding Removal via Adversarial Training,,2020,Neural Information Processing Systems,,,,W3106025909,https://openalex.org/W3106025909,,T025_neurips_2020_keyword,medical_imaging,,,deep_learning|representation_learning,NeurIPS harvest keyword=mri year=2020; T047_modality_normalized; T048_method_normalized
openalex:W3100039191,SOLOv2: Dynamic and Fast Instance Segmentation,,2020,Neural Information Processing Systems,,,,W3100039191,https://openalex.org/W3100039191,,T025_neurips_2020_keyword,medical_imaging,,,deep_learning|representation_learning|segmentation,NeurIPS harvest keyword=segmentation year=2020; T047_modality_normalized; T048_method_normalized
openalex:W3103886171,Uncertainty-Aware Learning for Zero-Shot Semantic Segmentation,,2020,Neural Information Processing Systems,,,,W3103886171,https://openalex.org/W3103886171,,T025_neurips_2020_keyword,medical_imaging,,,deep_learning|representation_learning|segmentation,NeurIPS harvest keyword=segmentation year=2020; T047_modality_normalized; T048_method_normalized
openalex:W3105891528,Delving into the Cyclic Mechanism in Semi-supervised Video Object Segmentation,,2020,Neural Information Processing Systems,,,,W3105891528,https://openalex.org/W3105891528,,T025_neurips_2020_keyword,medical_imaging,,,deep_learning|representation_learning|segmentation,NeurIPS harvest keyword=segmentation year=2020; T047_modality_normalized; T048_method_normalized
openalex:W3098182066,Auto-Panoptic: Cooperative Multi-Component Architecture Search for Panoptic Segmentation,,2020,Neural Information Processing Systems,,,,W3098182066,https://openalex.org/W3098182066,,T025_neurips_2020_keyword,medical_imaging,,,deep_learning|representation_learning|segmentation,NeurIPS harvest keyword=segmentation year=2020; T047_modality_normalized; T048_method_normalized
openalex:W3101246443,RepPoints v2: Verification Meets Regression for Object Detection,,2020,Neural Information Processing Systems,,,,W3101246443,https://openalex.org/W3101246443,,T025_neurips_2020_keyword,medical_imaging,,,deep_learning|representation_learning,NeurIPS harvest keyword=segmentation year=2020; T047_modality_normalized; T048_method_normalized
openalex:W3104016060,Evolving Normalization-Activation Layers,,2020,Neural Information Processing Systems,,,,W3104016060,https://openalex.org/W3104016060,,T025_neurips_2020_keyword,medical_imaging,,,deep_learning|representation_learning,NeurIPS harvest keyword=segmentation year=2020; T047_modality_normalized; T048_method_normalized
openalex:W3098463918,Structured Convolutions for Efficient Neural Network Design,,2020,Neural Information Processing Systems,,,,W3098463918,https://openalex.org/W3098463918,,T025_neurips_2020_keyword,medical_imaging,,,deep_learning|representation_learning,NeurIPS harvest keyword=segmentation year=2020; T047_modality_normalized; T048_method_normalized
openalex:W3101364720,A Combinatorial Perspective on Transfer Learning,,2020,Neural Information Processing Systems,,,,W3101364720,https://openalex.org/W3101364720,,T025_neurips_2020_keyword,medical_imaging,,,deep_learning|representation_learning,NeurIPS harvest keyword=segmentation year=2020; T047_modality_normalized; T048_method_normalized
openalex:W2970854840,Transfusion: Understanding Transfer Learning for Medical Imaging,,2019,Neural Information Processing Systems,,,,W2970854840,https://openalex.org/W2970854840,,T025_neurips_2019_keyword,medical_imaging,,,deep_learning|representation_learning,NeurIPS harvest keyword=medical year=2019; T047_modality_normalized; T048_method_normalized
openalex:W2970657225,Knowledge Extraction with No Observable Data,,2019,Neural Information Processing Systems,,,,W2970657225,https://openalex.org/W2970657225,,T025_neurips_2019_keyword,medical_imaging,,,deep_learning|representation_learning,NeurIPS harvest keyword=medical year=2019; T047_modality_normalized; T048_method_normalized
openalex:W2970928194,Selecting Optimal Decisions via Distributionally Robust Nearest-Neighbor Regression,,2019,Neural Information Processing Systems,,,,W2970928194,https://openalex.org/W2970928194,,T025_neurips_2019_keyword,medical_imaging,,,deep_learning|representation_learning,NeurIPS harvest keyword=clinical year=2019; T047_modality_normalized; T048_method_normalized
openalex:W3163970035,Addressing the Exorbitant Cost of Labeling Medical Images with Active Learning,,2021,International Conference on Machine Learning,,,,W3163970035,https://openalex.org/W3163970035,,T026_icml_2021_keyword,medical_imaging,,,deep_learning|representation_learning,ICML harvest keyword=medical year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3166905894,SagaNet: A Small Sample Gated Network for Pediatric Cancer Diagnosis,,2021,International Conference on Machine Learning,,,,W3166905894,https://openalex.org/W3166905894,,T026_icml_2021_keyword,medical_imaging,,,deep_learning|representation_learning,ICML harvest keyword=diagnosis year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3170016573,Zero-Shot Text-to-Image Generation,,2021,International Conference on Machine Learning,,,,W3170016573,https://openalex.org/W3170016573,,T026_icml_2021_expanded,medical_imaging,,,deep_learning|representation_learning,ICML expanded kw=imaging year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3167504114,High-Performance Large-Scale Image Recognition Without Normalization,,2021,International Conference on Machine Learning,,,,W3167504114,https://openalex.org/W3167504114,,T026_icml_2021_expanded,medical_imaging,,,deep_learning|representation_learning,ICML expanded kw=imaging year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3172913771,Explore Visual Concept Formation for Image Classification,,2021,International Conference on Machine Learning,,,,W3172913771,https://openalex.org/W3172913771,,T026_icml_2021_expanded,medical_imaging,,,deep_learning|representation_learning,ICML expanded kw=imaging year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3198652562,Street2Sat: A Machine Learning Pipeline for Generating Ground-truth Geo-referenced Labeled Datasets from Street-Level Images,,2021,International Conference on Machine Learning,,,,W3198652562,https://openalex.org/W3198652562,,T026_icml_2021_expanded,medical_imaging,,,deep_learning|representation_learning,ICML expanded kw=imaging year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3194739521,Improving Image-Based Characterization of Porous Media with Deep Generative Models,,2021,International Conference on Machine Learning,,,,W3194739521,https://openalex.org/W3194739521,,T026_icml_2021_expanded,medical_imaging,,,deep_learning|generative|representation_learning,ICML expanded kw=imaging year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3195715051,Enhancing Laboratory-scale Flow Imaging of Fractured Geological Media with Deep Learning Super Resolution,,2021,International Conference on Machine Learning,,,,W3195715051,https://openalex.org/W3195715051,,T026_icml_2021_expanded,medical_imaging,,,deep_learning|representation_learning,ICML expanded kw=imaging year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3035058308,Data-Efficient Image Recognition with Contrastive Predictive Coding,,2020,International Conference on Machine Learning,,,,W3035058308,https://openalex.org/W3035058308,,T026_icml_2020_expanded,medical_imaging,,,deep_learning|representation_learning|self_supervised,ICML expanded kw=imaging year=2020; T047_modality_normalized; T048_method_normalized
openalex:W3034946971,Leveraging Frequency Analysis for Deep Fake Image Recognition,,2020,International Conference on Machine Learning,,,,W3034946971,https://openalex.org/W3034946971,,T026_icml_2020_expanded,medical_imaging,,,deep_learning|representation_learning,ICML expanded kw=imaging year=2020; T047_modality_normalized; T048_method_normalized
openalex:W3035444227,Learning Factorized Weight Matrix for Joint Image Filtering,,2020,International Conference on Machine Learning,,,,W3035444227,https://openalex.org/W3035444227,,T026_icml_2020_expanded,medical_imaging,,,deep_learning|representation_learning,ICML expanded kw=imaging year=2020; T047_modality_normalized; T048_method_normalized
openalex:W2963041308,High-Fidelity Image Generation With Fewer Labels,,2019,International Conference on Machine Learning,,,,W2963041308,https://openalex.org/W2963041308,,T026_icml_2019_expanded,medical_imaging,,,deep_learning|representation_learning,ICML expanded kw=imaging year=2019; T047_modality_normalized; T048_method_normalized
openalex:W2962900737,Do ImageNet Classifiers Generalize to ImageNet,,2019,International Conference on Machine Learning,,,,W2962900737,https://openalex.org/W2962900737,,T026_icml_2019_expanded,medical_imaging,,,deep_learning|representation_learning,ICML expanded kw=imaging year=2019; T047_modality_normalized; T048_method_normalized
openalex:W3189953165,Collage Inference: Achieving low tail latency during distributed image classification using coded redundancy models,,2019,International Conference on Machine Learning,,,,W3189953165,https://openalex.org/W3189953165,,T026_icml_2019_expanded,medical_imaging,,,deep_learning|representation_learning,ICML expanded kw=imaging year=2019; T047_modality_normalized; T048_method_normalized
openalex:W2963642948,Synthesizing Programs for Images using Reinforced Adversarial Learning.,,2018,International Conference on Machine Learning,,,,W2963642948,https://openalex.org/W2963642948,,T026_icml_2018_backfill,medical_imaging,,,deep_learning|representation_learning,ICML backfill kw=imaging year=2018; T047_modality_normalized; T048_method_normalized
openalex:W2963504932,On the Generalization of Equivariance and Convolution in Neural Networks to the Action of Compact Groups,,2018,International Conference on Machine Learning,,,,W2963504932,https://openalex.org/W2963504932,,T026_icml_2018_backfill,medical_imaging,,,deep_learning|representation_learning,ICML backfill kw=imaging year=2018; T047_modality_normalized; T048_method_normalized
openalex:W2962839285,Deep Predictive Coding Network for Object Recognition.,,2018,International Conference on Machine Learning,,,,W2962839285,https://openalex.org/W2962839285,,T026_icml_2018_backfill,medical_imaging,,,deep_learning|representation_learning,ICML backfill kw=imaging year=2018; T047_modality_normalized; T048_method_normalized
openalex:W2963311793,Image-to-Markup Generation with Coarse-to-Fine Attention,,2017,International Conference on Machine Learning,,,,W2963311793,https://openalex.org/W2963311793,,T026_icml_2017_backfill,medical_imaging,,,deep_learning|representation_learning,ICML backfill kw=imaging year=2017; T047_modality_normalized; T048_method_normalized
openalex:W2741138480,From Patches to Images: A Nonparametric Generative Model.,,2017,International Conference on Machine Learning,,,,W2741138480,https://openalex.org/W2741138480,,T026_icml_2017_backfill,medical_imaging,,,deep_learning|generative|representation_learning,ICML backfill kw=imaging year=2017; T047_modality_normalized; T048_method_normalized
openalex:W2963077280,SEQUENCE MODELING VIA SEGMENTATIONS,,2017,International Conference on Machine Learning,,,,W2963077280,https://openalex.org/W2963077280,,T026_icml_2017_backfill,medical_imaging,,,deep_learning|representation_learning|segmentation,ICML backfill kw=segmentation year=2017; T047_modality_normalized; T048_method_normalized
openalex:W2963269112,Learning from clinical judgments: semi-Markov-modulated marked Hawkes processes for risk prognosis,,2017,International Conference on Machine Learning,,,,W2963269112,https://openalex.org/W2963269112,,T026_icml_2017_backfill,medical_imaging,,,deep_learning|representation_learning,ICML backfill kw=clinical year=2017; T047_modality_normalized; T048_method_normalized
openalex:W2963808450,Learning to detect sepsis with a multitask Gaussian process RNN classifier,,2017,International Conference on Machine Learning,,,,W2963808450,https://openalex.org/W2963808450,,T026_icml_2017_backfill,medical_imaging,,,deep_learning|representation_learning,ICML backfill kw=clinical year=2017; T047_modality_normalized; T048_method_normalized
openalex:W3159060965,Canine MZL: proposal for a multi-institutional clinical trial.,,2017,International Conference on Machine Learning,,,,W3159060965,https://openalex.org/W3159060965,,T026_icml_2017_backfill,medical_imaging,,,deep_learning|representation_learning,ICML backfill kw=clinical year=2017; T047_modality_normalized; T048_method_normalized
openalex:W2962694510,Augmenting supervised neural networks with unsupervised objectives for large-scale image classification,,2016,International Conference on Machine Learning,,,,W2962694510,https://openalex.org/W2962694510,,T026_icml_2016_backfill,medical_imaging,,,deep_learning|representation_learning,ICML backfill kw=imaging year=2016; T047_modality_normalized; T048_method_normalized
openalex:W2464072665,Sequence to sequence training of CTC-RNNs with partial windowing,,2016,International Conference on Machine Learning,,,,W2464072665,https://openalex.org/W2464072665,,T026_icml_2016_backfill,medical_imaging,,,deep_learning|representation_learning,ICML backfill kw=segmentation year=2016; T047_modality_normalized; T048_method_normalized
openalex:W170967611,Fast Image Tagging,,2013,International Conference on Machine Learning,,,,W170967611,https://openalex.org/W170967611,,T026_icml_2013_backfill2,medical_imaging,,,deep_learning|representation_learning,ICML backfill2 kw=imaging year=2013; T047_modality_normalized; T048_method_normalized
openalex:W2135184018,Simple Sparsification Improves Sparse Denoising Autoencoders in Denoising Highly Corrupted Images,,2013,International Conference on Machine Learning,,,,W2135184018,https://openalex.org/W2135184018,,T026_icml_2013_backfill2,medical_imaging,,,deep_learning|representation_learning,ICML backfill2 kw=imaging year=2013; T047_modality_normalized; T048_method_normalized
openalex:W2912983975,Proceedings of the 4th International Workshop on Machine Learning in Medical Imaging - Volume 8184,,2013,International Conference on Machine Learning,,,,W2912983975,https://openalex.org/W2912983975,,T026_icml_2013_backfill2,medical_imaging,,,deep_learning|representation_learning,ICML backfill2 kw=imaging year=2013; T047_modality_normalized; T048_method_normalized
openalex:W340528498,De-identifying health records by means of active learning,,2012,International Conference on Machine Learning,,,,W340528498,https://openalex.org/W340528498,,T026_icml_2012_backfill2,medical_imaging,,,deep_learning|representation_learning,ICML backfill2 kw=health year=2012; T047_modality_normalized; T048_method_normalized
openalex:W2160142299,Unsupervised Models of Images by Spike-and-Slab RBMs,,2011,International Conference on Machine Learning,,,,W2160142299,https://openalex.org/W2160142299,,T026_icml_2011_backfill2,medical_imaging,,,deep_learning|representation_learning,ICML backfill2 kw=imaging year=2011; T047_modality_normalized; T048_method_normalized
openalex:W3119786062,An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale,,2021,International Conference on Learning Representations,,,,W3119786062,https://openalex.org/W3119786062,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|representation_learning|transformers,ICLR harvest kw=large language year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3130418914,Relating by Contrasting: A Data-efficient Framework for Multimodal Generative Models,,2021,International Conference on Learning Representations,,,,W3130418914,https://openalex.org/W3130418914,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|generative|representation_learning,ICLR harvest kw=large language year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3118993660,DOP: Off-Policy Multi-Agent Decomposed Policy Gradients,,2021,International Conference on Learning Representations,,,,W3118993660,https://openalex.org/W3118993660,,T027_iclr_2021_keyword,machine_learning,,,agents|deep_learning|representation_learning,ICLR harvest kw=agent year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3119866505,UPDeT: Universal Multi-agent RL via Policy Decoupling with Transformers,,2021,International Conference on Learning Representations,,,,W3119866505,https://openalex.org/W3119866505,,T027_iclr_2021_keyword,machine_learning,,,agents|deep_learning|representation_learning|transformers,ICLR harvest kw=agent year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3121780787,Learning to Set Waypoints for Audio-Visual Navigation,,2021,International Conference on Learning Representations,,,,W3121780787,https://openalex.org/W3121780787,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|representation_learning,ICLR harvest kw=agent year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3215549520,Meta Learning for Multi-agent Communication,,2021,International Conference on Learning Representations,,,,W3215549520,https://openalex.org/W3215549520,,T027_iclr_2021_keyword,machine_learning,,,agents|deep_learning|representation_learning,ICLR harvest kw=agent year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3128416529,Learning Subgoal Representations with Slow Dynamics,,2021,International Conference on Learning Representations,,,,W3128416529,https://openalex.org/W3128416529,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|representation_learning,ICLR harvest kw=agent year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3194665485,Relevant Action Matters : Motivating agent with action usefulness,,2021,International Conference on Learning Representations,,,,W3194665485,https://openalex.org/W3194665485,,T027_iclr_2021_keyword,machine_learning,,,agents|deep_learning|representation_learning,ICLR harvest kw=agent year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3131453904,HalentNet: Multimodal Trajectory Forecasting with Hallucinative Intents,,2021,International Conference on Learning Representations,,,,W3131453904,https://openalex.org/W3131453904,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|representation_learning,ICLR harvest kw=agent year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3121735241,Parameter Efficient Multimodal Transformers for Video Representation Learning,,2021,International Conference on Learning Representations,,,,W3121735241,https://openalex.org/W3121735241,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|representation_learning|transformers,ICLR harvest kw=multimodal year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3127290523,Self-Supervised Learning of Compressed Video Representations,,2021,International Conference on Learning Representations,,,,W3127290523,https://openalex.org/W3127290523,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|representation_learning|self_supervised,ICLR harvest kw=multimodal year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3119822474,SCoRe: Pre-Training for Context Representation in Conversational Semantic Parsing,,2021,International Conference on Learning Representations,,,,W3119822474,https://openalex.org/W3119822474,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|representation_learning,ICLR harvest kw=representation year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3132028227,A Block Minifloat Representation for Training Deep Neural Networks,,2021,International Conference on Learning Representations,,,,W3132028227,https://openalex.org/W3132028227,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|representation_learning,ICLR harvest kw=representation year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3126526348,Inductive Representation Learning in Temporal Networks via Causal Anonymous Walks,,2021,International Conference on Learning Representations,,,,W3126526348,https://openalex.org/W3126526348,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|representation_learning,ICLR harvest kw=representation year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3118481432,Viewmaker Networks: Learning Views for Unsupervised Representation Learning,,2021,International Conference on Learning Representations,,,,W3118481432,https://openalex.org/W3118481432,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|representation_learning,ICLR harvest kw=representation year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3127487347,Improving Transformation Invariance in Contrastive Representation Learning,,2021,International Conference on Learning Representations,,,,W3127487347,https://openalex.org/W3127487347,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|representation_learning|self_supervised,ICLR harvest kw=representation year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3154223640,Self-supervised representation learning on manifolds,,2021,International Conference on Learning Representations,,,,W3154223640,https://openalex.org/W3154223640,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|representation_learning|self_supervised,ICLR harvest kw=representation year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3118668786,Approximate Nearest Neighbor Negative Contrastive Learning for Dense Text Retrieval,,2021,International Conference on Learning Representations,,,,W3118668786,https://openalex.org/W3118668786,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|representation_learning|self_supervised,ICLR harvest kw=representation year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3131074321,Learning Visual Representation from Human Interactions,,2021,International Conference on Learning Representations,,,,W3131074321,https://openalex.org/W3131074321,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|representation_learning,ICLR harvest kw=representation year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3157717414,Consistent Assignment for Representation Learning,,2021,International Conference on Learning Representations,,,,W3157717414,https://openalex.org/W3157717414,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|representation_learning,ICLR harvest kw=representation year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3126686773,Learning and Evaluating Representations for Deep One-Class Classification,,2021,International Conference on Learning Representations,,,,W3126686773,https://openalex.org/W3126686773,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|representation_learning,ICLR harvest kw=representation year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3170425690,Graph Autoencoder for Graph Compression and Representation Learning,,2021,International Conference on Learning Representations,,,,W3170425690,https://openalex.org/W3170425690,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|representation_learning,ICLR harvest kw=representation year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3128624754,Neural representation and generation for RNA secondary structures,,2021,International Conference on Learning Representations,,,,W3128624754,https://openalex.org/W3128624754,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|representation_learning,ICLR harvest kw=representation year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3126835376,Representation learning for improved interpretability and classification accuracy of clinical factors from EEG,,2021,International Conference on Learning Representations,,,,W3126835376,https://openalex.org/W3126835376,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|representation_learning,ICLR harvest kw=representation year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3159032860,Hybrid Mutual Information Lower-bound Estimators for Representation Learning,,2021,International Conference on Learning Representations,,,,W3159032860,https://openalex.org/W3159032860,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|representation_learning,ICLR harvest kw=representation year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3129456247,Control-Aware Representations for Model-based Reinforcement Learning,,2021,International Conference on Learning Representations,,,,W3129456247,https://openalex.org/W3129456247,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|representation_learning,ICLR harvest kw=representation year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3128110335,On Self-Supervised Image Representations for GAN Evaluation,,2021,International Conference on Learning Representations,,,,W3128110335,https://openalex.org/W3128110335,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|representation_learning|self_supervised,ICLR harvest kw=self-supervised year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3126568801,Mathematical Reasoning via Self-supervised Skip-tree Training,,2021,International Conference on Learning Representations,,,,W3126568801,https://openalex.org/W3126568801,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|representation_learning|self_supervised,ICLR harvest kw=self-supervised year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3128801224,Model-Based Visual Planning with Self-Supervised Functional Distances,,2021,International Conference on Learning Representations,,,,W3128801224,https://openalex.org/W3128801224,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|representation_learning|self_supervised,ICLR harvest kw=self-supervised year=2021; T047_modality_normalized; T048_method_normalized
openalex:W3119908121,Image Augmentation Is All You Need: Regularizing Deep Reinforcement Learning from Pixels,,2021,International Conference on Learning Representations,,,,W3119908121,https://openalex.org/W3119908121,,T027_iclr_2021_keyword,machine_learning,,,deep_learning|representation_learning,ICLR harvest kw=contrastive year=2021; T047_modality_normalized; T048_method_normalized
openalex:W2964928891,Medical Time Series Classification with Hierarchical Attention-based Temporal Convolutional Networks: A Case Study of Myotonic Dystrophy Diagnosis,,2019,Computer Vision and Pattern Recognition,,,,W2964928891,https://openalex.org/W2964928891,,T028_cvpr_2019_keyword,medical_imaging,,,computer_vision|deep_learning,CVPR harvest kw=medical year=2019; T047_modality_normalized; T048_method_normalized
openalex:W2971345800,Learn To Be Uncertain: Leveraging Uncertain Labels In Chest X-rays With Bayesian Neural Networks,,2019,Computer Vision and Pattern Recognition,,,,W2971345800,https://openalex.org/W2971345800,,T028_cvpr_2019_keyword,medical_imaging,,,computer_vision|deep_learning,CVPR harvest kw=x-ray year=2019; T047_modality_normalized; T048_method_normalized
openalex:W4312428231,Self-Supervised Pre-Training of Swin Transformers for 3D Medical Image Analysis,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.02007,,,W4312428231,https://openalex.org/W4312428231,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning|self_supervised|transformers,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
